,Frames,Frames_cout,TotalDe265,TotalDe265_cout,config,dev,file_name,fps,fps_cout,qp,tInput,tInput_cout,tKernel,tKernel_cout,tOutput,tOutput_cout,tTotal,tTotal_clk,tTotal_clk_cout,tTotal_cout,txFracl,txFracl_cout,tyFracl,tyFracl_cout,type,vid,tGenerateInterPredictionSamples,tGenerateInterPredictionSamples_clk,tMCLuma,tMCLuma_clk,tReadCodingUnit,tReadCodingUnit_clk
445,10.0,10.0,28.03801,28.038,64-16,FPGA,OCL-FPGA_64-16_B_ParkScene_1920x1080_24_RA_22_0.out,0.36,0.356659,22,1.818578729,1.81858,10.411501984,10.4115,1.855304898,1.8553,28.038028949,23.18,23.18,28.038,1.737764802,1.73776,1.733751371,1.73375,RA,ParkScene,,,,,,
446,10.0,10.0,12.53658,12.5366,32-08,FPGA,OCL-FPGA_32-08_B_BasketballDrive_1920x1080_50_LD_27_0.out,0.8,0.797666,27,0.835409812,0.83541,4.083912217,4.08391,0.867855879,0.867856,12.536595272,10.75,10.75,12.5366,0.794595269,0.794595,0.792106507,0.792107,LD,BasketballDrive,,,,,,
447,10.0,10.0,12.55176,12.5518,32-16,FPGA,OCL-FPGA_32-16_B_Cactus_1920x1080_50_LD_27_0.out,0.8,0.796701,27,0.839955485,0.839955,4.306162769,4.30616,0.815970382,0.81597,12.551779916,10.66,10.66,12.5518,0.814938978,0.814939,0.813376765,0.813377,LD,Cactus,,,,,,
448,10.0,10.0,8.30094,8.30094,08-08,FPGA,OCL-FPGA_08-08_B_Kimono_1920x1080_24_LD_22_0.out,1.2,1.20468,22,0.473011217,0.473011,1.350556344,1.35056,0.458170404,0.45817,8.300954968,7.91,7.91,8.30095,0.469021074,0.469021,0.467002094,0.467002,LD,Kimono,,,,,,
449,10.0,10.0,4.03471,4.03471,16-16,FPGA,OCL-FPGA_16-16_E_Johnny_1280x720_60_RA_22_0.out,2.48,2.47849,22,0.259567488,0.259567,0.991583784,0.991584,0.226870525,0.226871,4.034724525,3.78,3.78,4.03472,0.256524706,0.256525,0.253007081,0.253007,RA,Johnny,,,,,,
450,10.0,10.0,22.05041,22.0504,32-16,FPGA,OCL-FPGA_32-16_B_ParkScene_1920x1080_24_LD_22_0.out,0.45,0.453506,22,1.594515492,1.59452,6.842402072,6.8424,1.539377486,1.53938,22.050427591,19.15,19.15,22.0504,1.531669553,1.53167,1.5278173,1.52782,LD,ParkScene,,,,,,
451,10.0,10.0,4.40885,4.40885,08-08,FPGA,OCL-FPGA_08-08_B_ParkScene_1920x1080_24_LD_37_0.out,2.27,2.26817,37,0.284855395,0.284855,0.793324691,0.793325,0.271371482,0.271371,4.408863615,4.18,4.18,4.40886,0.272935102,0.272935,0.272565614,0.272566,LD,ParkScene,,,,,,
452,10.0,10.0,24.72284,24.7228,64-16,FPGA,OCL-FPGA_64-16_B_BQTerrace_1920x1080_60_LD_22_0.out,0.4,0.404484,22,1.67479564,1.6748,8.017667047,8.01767,1.559595926,1.5596,24.722856605,21.74,21.74,24.7229,1.631337914,1.63134,1.631649627,1.63165,LD,BQTerrace,,,,,,
453,10.0,10.0,8.02186,8.02186,16-08,FPGA,OCL-FPGA_16-08_B_BasketballDrive_1920x1080_50_RA_32_0.out,1.25,1.24659,32,0.490105815,0.490106,1.82500528,1.82501,0.473274804,0.473275,8.02187752,7.59,7.59,8.02188,0.479177363,0.479177,0.477471222,0.477471,RA,BasketballDrive,,,,,,
454,10.0,,4.01288,,0-0,CPU,C-CPU_B_BasketballDrive_1920x1080_50_RA_22_0.out,2.49,,22,,,,,,,4.012890338898,4.010000228882,,,,,,,RA,BasketballDrive,0.0,0.0,0.0,0.0,0.0,0.0
455,10.0,,1.43237,,0-0,CPU,C-CPU_B_ParkScene_1920x1080_24_LD_37_0.out,6.98,,37,,,,,,,1.432379722595,1.429999947548,,,,,,,LD,ParkScene,0.0,0.0,0.0,0.0,0.0,0.0
456,10.0,10.0,7.24767,7.24767,64-08,FPGA,OCL-FPGA_64-08_E_Johnny_1280x720_60_RA_27_0.out,1.38,1.37975,27,0.337335122,0.337335,3.934531674,3.93453,0.319967051,0.319967,7.247683807,4.35,4.35,7.24768,0.319865422,0.319865,0.31909055,0.319091,RA,Johnny,,,,,,
457,10.0,10.0,14.21378,14.2138,16-08,FPGA,OCL-FPGA_16-08_B_Kimono_1920x1080_24_RA_27_0.out,0.7,0.703543,27,1.026028392,1.02603,3.502242129,3.50224,0.978105089,0.978105,14.213791701,13.13,13.13,14.2138,0.972071771,0.972072,0.967703489,0.967703,RA,Kimono,,,,,,
458,10.0,,1.68111,,0-0,CPU,C-CPU_B_BasketballDrive_1920x1080_50_LD_32_0.out,5.95,,32,,,,,,,1.681123018265,1.679999947548,,,,,,,LD,BasketballDrive,0.0,0.0,0.0,0.0,0.0,0.0
459,10.0,10.0,58.50243,58.5024,32-08,FPGA,OCL-FPGA_32-08_B_BQTerrace_1920x1080_60_LD_22_0.out,0.17,0.170933,22,5.011914403,5.01191,16.899734288,16.8997,5.132542853,5.13254,58.502450859,53.09,53.09,58.5025,4.867388885,4.86739,4.86010062,4.8601,LD,BQTerrace,,,,,,
460,10.0,10.0,4.03879,4.03879,64-32,FPGA,OCL-FPGA_64-32_E_Johnny_1280x720_60_LD_27_0.out,2.48,2.47599,27,0.148052942,0.148053,2.325881801,2.32588,0.147284527,0.147285,4.038805516,2.17,2.17,4.03881,0.136360579,0.136361,0.135581784,0.135582,LD,Johnny,,,,,,
461,10.0,10.0,7.17559,7.17559,32-32,FPGA,OCL-FPGA_32-32_B_BasketballDrive_1920x1080_50_RA_27_0.out,1.39,1.39361,27,0.285222724,0.285223,2.19609206,2.19609,0.284508154,0.284508,7.175600573,5.83,5.83,7.1756,0.267153463,0.267153,0.265794037,0.265794,RA,BasketballDrive,,,,,,
462,10.0,10.0,30.19938,30.1994,08-08,FPGA,OCL-FPGA_08-08_B_ParkScene_1920x1080_24_RA_22_0.out,0.33,0.331133,22,2.52679379,2.52679,7.360263399,7.36026,2.525887469,2.52589,30.199400771,28.23,28.23,30.1994,2.447606384,2.44761,2.451884873,2.45188,RA,ParkScene,,,,,,
463,10.0,10.0,1.57526,1.57526,16-16,FPGA,OCL-FPGA_16-16_E_FourPeople_1280x720_60_RA_37_0.out,6.35,6.34815,37,0.094893074,0.0948931,0.377079548,0.37708,0.085684679,0.0856847,1.575277103,1.47,1.47,1.57528,0.093543058,0.0935431,0.093594576,0.0935946,RA,FourPeople,,,,,,
464,10.0,10.0,9.13325,9.13325,64-32,FPGA,OCL-FPGA_64-32_B_Cactus_1920x1080_50_LD_27_0.out,1.09,1.0949,27,0.367135078,0.367135,4.482903591,4.4829,0.334182989,0.334183,9.133270508,5.67,5.67,9.13327,0.351965232,0.351965,0.350695966,0.350696,LD,Cactus,,,,,,
465,10.0,10.0,12.55246,12.5525,64-32,FPGA,OCL-FPGA_64-32_B_Cactus_1920x1080_50_RA_22_0.out,0.8,0.796656,22,0.454650547,0.454651,5.017808524,5.01781,0.430026914,0.430027,12.552478223,8.78,8.78,12.5525,0.439113367,0.439113,0.439238231,0.439238,RA,Cactus,,,,,,
466,10.0,,0.60107,,0-0,CPU,C-CPU_E_FourPeople_1280x720_60_RA_27_0.out,16.64,,27,,,,,,,0.601084947586,0.600000023842,,,,,,,RA,FourPeople,0.0,0.0,0.0,0.0,0.0,0.0
467,10.0,10.0,32.04114,32.0411,32-08,FPGA,OCL-FPGA_32-08_B_ParkScene_1920x1080_24_RA_27_0.out,0.31,0.312099,27,2.562977621,2.56298,9.720477279,9.72048,2.611684465,2.61168,32.041155773,28.55,28.55,32.0412,2.474003257,2.474,2.467771654,2.46777,RA,ParkScene,,,,,,
468,10.0,10.0,5.17134,5.17134,64-32,FPGA,OCL-FPGA_64-32_E_FourPeople_1280x720_60_RA_37_0.out,1.93,1.93374,37,0.166490246,0.16649,3.287926998,3.28793,0.153056051,0.153056,5.17135167,2.33,2.33,5.17135,0.157102296,0.157102,0.157100672,0.157101,RA,FourPeople,,,,,,
469,10.0,10.0,11.40458,11.4046,32-16,FPGA,OCL-FPGA_32-16_B_BasketballDrive_1920x1080_50_RA_27_0.out,0.88,0.876841,27,0.677421942,0.677422,3.626743551,3.62674,0.642658285,0.642658,11.404594364,9.56,9.56,11.4046,0.658257493,0.658257,0.652445268,0.652445,RA,BasketballDrive,,,,,,
470,10.0,10.0,1.26792,1.26792,32-32,FPGA,OCL-FPGA_32-32_E_FourPeople_1280x720_60_LD_27_0.out,7.89,7.88691,27,0.05405896,0.054059,0.410838433,0.410838,0.053416746,0.0534167,1.267938332,1.0,1.0,1.26794,0.052982366,0.0529824,0.052827921,0.0528279,LD,FourPeople,,,,,,
471,10.0,10.0,4.24246,4.24246,64-32,FPGA,OCL-FPGA_64-32_E_Johnny_1280x720_60_LD_22_0.out,2.36,2.35712,22,0.170623412,0.170623,2.128982389,2.12898,0.166802102,0.166802,4.24247481,2.62,2.62,4.24247,0.162856198,0.162856,0.162914244,0.162914,LD,Johnny,,,,,,
472,10.0,10.0,5.46489,5.46489,64-64,FPGA,OCL-FPGA_64-64_B_BasketballDrive_1920x1080_50_LD_27_0.out,1.83,1.82986,27,0.11431275,0.114313,2.593549667,2.59355,0.107867938,0.107868,5.464907766,3.16,3.16,5.46491,0.105910115,0.10591,0.105825898,0.105826,LD,BasketballDrive,,,,,,
473,10.0,10.0,4.8442,4.8442,64-64,FPGA,OCL-FPGA_64-64_E_KristenAndSara_1280x720_60_RA_37_0.out,2.06,2.06432,37,0.13347438,0.133474,3.136584424,3.13658,0.134493215,0.134493,4.844214769,2.09,2.09,4.84421,0.122558537,0.122559,0.12211184,0.122112,RA,KristenAndSara,,,,,,
474,10.0,10.0,18.90471,18.9047,16-08,FPGA,OCL-FPGA_16-08_B_Cactus_1920x1080_50_RA_27_0.out,0.53,0.528969,27,1.496032346,1.49603,5.193245895,5.19325,1.462086911,1.46209,18.904727796,17.64,17.64,18.9047,1.473296755,1.4733,1.472613778,1.47261,RA,Cactus,,,,,,
475,10.0,10.0,10.11828,10.1183,64-32,FPGA,OCL-FPGA_64-32_B_Kimono_1920x1080_24_LD_37_0.out,0.99,0.98831,37,0.417219673,0.41722,5.427560324,5.42756,0.40237088,0.402371,10.118292165,5.95,5.95,10.1183,0.399998574,0.399999,0.400310324,0.40031,LD,Kimono,,,,,,
476,10.0,10.0,10.26017,10.2602,16-08,FPGA,OCL-FPGA_16-08_B_BQTerrace_1920x1080_60_LD_32_0.out,0.97,0.974643,32,0.802564985,0.802565,2.572768308,2.57277,0.784463619,0.784464,10.260182583,9.45,9.45,10.2602,0.755936127,0.755936,0.751399188,0.751399,LD,BQTerrace,,,,,,
477,10.0,10.0,3.33993,3.33993,16-08,FPGA,OCL-FPGA_16-08_E_FourPeople_1280x720_60_RA_27_0.out,2.99,2.99407,27,0.23850307,0.238503,0.880581143,0.880581,0.227595286,0.227595,3.339947695,3.12,3.12,3.33995,0.232816959,0.232817,0.232390939,0.232391,RA,FourPeople,,,,,,
478,10.0,10.0,4.50413,4.50413,32-32,FPGA,OCL-FPGA_32-32_B_ParkScene_1920x1080_24_LD_37_0.out,2.22,2.22018,37,0.205193356,0.205193,1.530794728,1.53079,0.202829458,0.202829,4.504147888,3.56,3.56,4.50415,0.198158286,0.198158,0.19778082,0.197781,LD,ParkScene,,,,,,
479,10.0,10.0,4.06827,4.06827,32-08,FPGA,OCL-FPGA_32-08_E_FourPeople_1280x720_60_RA_27_0.out,2.46,2.45805,27,0.292349372,0.292349,1.234780901,1.23478,0.290617212,0.290617,4.068289057,3.6,3.6,4.06829,0.287926854,0.287927,0.28752682,0.287527,RA,FourPeople,,,,,,
480,10.0,10.0,21.6173,21.6173,32-08,FPGA,OCL-FPGA_32-08_B_Cactus_1920x1080_50_LD_27_0.out,0.46,0.462592,27,1.72944996,1.72945,6.668217329,6.66822,1.727739322,1.72774,21.617319006,19.16,19.16,21.6173,1.659813411,1.65981,1.65747307,1.65747,LD,Cactus,,,,,,
481,10.0,10.0,8.28388,8.28388,64-16,FPGA,OCL-FPGA_64-16_E_FourPeople_1280x720_60_RA_22_0.out,1.21,1.20716,22,0.44672686,0.446727,4.041276024,4.04128,0.421550484,0.42155,8.28389365,5.51,5.51,8.28389,0.432474278,0.432474,0.427548432,0.427548,RA,FourPeople,,,,,,
482,10.0,10.0,9.95737,9.95737,32-08,FPGA,OCL-FPGA_32-08_B_Kimono_1920x1080_24_LD_37_0.out,1.0,1.00428,37,0.644472205,0.644472,3.507518282,3.50752,0.626482687,0.626483,9.95738692,8.15,8.15,9.95739,0.617076213,0.617076,0.616582271,0.616582,LD,Kimono,,,,,,
483,10.0,10.0,13.63188,13.6319,64-32,FPGA,OCL-FPGA_64-32_B_BQTerrace_1920x1080_60_RA_27_0.out,0.73,0.733575,27,0.514986925,0.514987,6.536258894,6.53626,0.531800044,0.5318,13.631889832,8.52,8.52,13.6319,0.475672422,0.475672,0.473185977,0.473186,RA,BQTerrace,,,,,,
484,10.0,10.0,8.71846,8.71846,16-16,FPGA,OCL-FPGA_16-16_B_ParkScene_1920x1080_24_RA_32_0.out,1.15,1.14699,32,0.528462519,0.528463,2.137425709,2.13743,0.537458295,0.537458,8.718474376,8.13,8.13,8.71847,0.510491517,0.510492,0.510691264,0.510691,RA,ParkScene,,,,,,
485,10.0,10.0,26.20065,26.2007,16-16,FPGA,OCL-FPGA_16-16_B_BQTerrace_1920x1080_60_RA_22_0.out,0.38,0.38167,22,1.808877627,1.80888,7.313692009,7.31369,1.70160885,1.70161,26.200669215,24.43,24.43,26.2007,1.760553482,1.76055,1.760012746,1.76001,RA,BQTerrace,,,,,,
486,10.0,10.0,5.13926,5.13926,16-08,FPGA,OCL-FPGA_16-08_E_FourPeople_1280x720_60_RA_22_0.out,1.95,1.94581,22,0.385489692,0.38549,1.366402937,1.3664,0.36934235,0.369342,5.139275751,4.75,4.75,5.13928,0.373579889,0.37358,0.372323851,0.372324,RA,FourPeople,,,,,,
487,10.0,10.0,21.63975,21.6398,32-08,FPGA,OCL-FPGA_32-08_B_BasketballDrive_1920x1080_50_RA_22_0.out,0.46,0.462113,22,1.446962453,1.44696,6.629204879,6.6292,1.415573819,1.41557,21.639762999,18.81,18.81,21.6398,1.391206248,1.39121,1.390726434,1.39073,RA,BasketballDrive,,,,,,
488,10.0,10.0,3.85006,3.85006,08-08,FPGA,OCL-FPGA_08-08_B_BasketballDrive_1920x1080_50_LD_32_0.out,2.6,2.59736,32,0.202980599,0.202981,0.60242792,0.602428,0.202946271,0.202946,3.850074704,3.7,3.7,3.85007,0.198707397,0.198707,0.19785352,0.197854,LD,BasketballDrive,,,,,,
489,10.0,10.0,15.69689,15.6969,16-08,FPGA,OCL-FPGA_16-08_B_BasketballDrive_1920x1080_50_LD_22_0.out,0.64,0.637069,22,1.115795053,1.1158,3.881327248,3.88133,1.14571663,1.14572,15.696904603,14.73,14.73,15.6969,1.073957731,1.07396,1.066886239,1.06689,LD,BasketballDrive,,,,,,
490,10.0,10.0,6.84793,6.84793,32-08,FPGA,OCL-FPGA_32-08_E_KristenAndSara_1280x720_60_LD_22_0.out,1.46,1.4603,22,0.505177936,0.505178,2.270993079,2.27099,0.51327065,0.513271,6.847946218,5.92,5.92,6.84795,0.493249486,0.493249,0.492174859,0.492175,LD,KristenAndSara,,,,,,
491,10.0,,0.42026,,0-0,CPU,C-CPU_E_Johnny_1280x720_60_LD_32_0.out,23.79,,32,,,,,,,0.420272856951,0.419999986887,,,,,,,LD,Johnny,0.0,0.0,0.0,0.0,0.0,0.0
492,10.0,10.0,2.55489,2.55489,08-08,FPGA,OCL-FPGA_08-08_E_FourPeople_1280x720_60_LD_22_0.out,3.91,3.91407,22,0.178552004,0.178552,0.54736307,0.547363,0.172549859,0.17255,2.554900964,2.44,2.44,2.5549,0.177706969,0.177707,0.177864491,0.177864,LD,FourPeople,,,,,,
493,10.0,10.0,8.59459,8.59459,64-08,FPGA,OCL-FPGA_64-08_E_KristenAndSara_1280x720_60_LD_22_0.out,1.16,1.16352,22,0.573297013,0.573297,3.519636807,3.51964,0.556698821,0.556699,8.594598535,6.46,6.46,8.5946,0.546536829,0.546537,0.540479818,0.54048,LD,KristenAndSara,,,,,,
494,10.0,10.0,48.44269,48.4427,64-08,FPGA,OCL-FPGA_64-08_B_Cactus_1920x1080_50_RA_22_0.out,0.21,0.206429,22,3.71291016,3.71291,16.109247266,16.1092,3.658771095,3.65877,48.442708769,41.69,41.69,48.4427,3.565256143,3.56526,3.555365224,3.55537,RA,Cactus,,,,,,
495,10.0,10.0,26.88776,26.8878,16-08,FPGA,OCL-FPGA_16-08_B_ParkScene_1920x1080_24_RA_27_0.out,0.37,0.371916,27,2.195427806,2.19543,7.243406864,7.24341,2.23010742,2.23011,26.887777656,25.0,25.0,26.8878,2.127776811,2.12778,2.13109325,2.13109,RA,ParkScene,,,,,,
496,10.0,10.0,1.97558,1.97558,32-16,FPGA,OCL-FPGA_32-16_E_Johnny_1280x720_60_LD_32_0.out,5.06,5.06182,32,0.120844989,0.120845,0.630193261,0.630193,0.117088767,0.117089,1.975589574,1.7,1.7,1.97559,0.114604844,0.114605,0.114772414,0.114772,LD,Johnny,,,,,,
497,10.0,10.0,13.5377,13.5377,64-08,FPGA,OCL-FPGA_64-08_B_BasketballDrive_1920x1080_50_LD_32_0.out,0.74,0.738678,32,0.772464402,0.772464,6.255592139,6.25559,0.738495665,0.738496,13.537717355,9.4,9.4,13.5377,0.731151005,0.731151,0.729537408,0.729537,LD,BasketballDrive,,,,,,
498,10.0,10.0,11.8518,11.8518,64-32,FPGA,OCL-FPGA_64-32_B_BasketballDrive_1920x1080_50_RA_37_0.out,0.84,0.843753,37,0.424302444,0.424302,6.853086367,6.85309,0.402650036,0.40265,11.851826216,6.18,6.18,11.8518,0.407570233,0.40757,0.407053524,0.407054,RA,BasketballDrive,,,,,,
499,10.0,10.0,10.79779,10.7978,64-32,FPGA,OCL-FPGA_64-32_B_Kimono_1920x1080_24_LD_32_0.out,0.93,0.926115,32,0.50044597,0.500446,5.287097495,5.2871,0.505897768,0.505898,10.797810437,6.95,6.95,10.7978,0.473797072,0.473797,0.473582763,0.473583,LD,Kimono,,,,,,
500,10.0,10.0,1.15314,1.15314,32-32,FPGA,OCL-FPGA_32-32_E_FourPeople_1280x720_60_RA_32_0.out,8.67,8.67198,32,0.040787874,0.0407879,0.306576698,0.306577,0.038406704,0.0384067,1.153155601,0.97,0.97,1.15316,0.037697567,0.0376976,0.037434557,0.0374346,RA,FourPeople,,,,,,
501,10.0,,0.43244,,0-0,CPU,C-CPU_E_KristenAndSara_1280x720_60_LD_32_0.out,23.12,,32,,,,,,,0.432449012995,0.439999997616,,,,,,,LD,KristenAndSara,0.0,0.0,0.0,0.0,0.0,0.0
502,10.0,10.0,13.61609,13.6161,64-08,FPGA,OCL-FPGA_64-08_B_Kimono_1920x1080_24_LD_37_0.out,0.73,0.734425,37,0.72794532,0.727945,6.536209079,6.53621,0.687508442,0.687508,13.616104658,9.22,9.22,13.6161,0.703133775,0.703134,0.702126133,0.702126,LD,Kimono,,,,,,
503,10.0,10.0,9.90351,9.90351,64-08,FPGA,OCL-FPGA_64-08_E_KristenAndSara_1280x720_60_RA_22_0.out,1.01,1.00974,22,0.56759239,0.567592,4.506735237,4.50674,0.565784458,0.565784,9.903524082,7.04,7.04,9.90352,0.544814534,0.544815,0.545166731,0.545167,RA,KristenAndSara,,,,,,
504,10.0,10.0,14.9264,14.9264,64-16,FPGA,OCL-FPGA_64-16_B_Kimono_1920x1080_24_LD_32_0.out,0.67,0.669954,32,0.859530864,0.859531,6.771978116,6.77198,0.7980809,0.798081,14.926414804,10.78,10.78,14.9264,0.833216385,0.833216,0.832899405,0.832899,LD,Kimono,,,,,,
505,10.0,10.0,5.57022,5.57022,64-64,FPGA,OCL-FPGA_64-64_B_Kimono_1920x1080_24_LD_37_0.out,1.8,1.79526,37,0.1277952,0.127795,3.042611196,3.04261,0.126026262,0.126026,5.570235288,2.89,2.89,5.57024,0.119192224,0.119192,0.119157714,0.119158,LD,Kimono,,,,,,
506,10.0,10.0,10.56285,10.5629,16-16,FPGA,OCL-FPGA_16-16_B_BasketballDrive_1920x1080_50_RA_22_0.out,0.95,0.946714,22,0.547921224,0.547921,2.263112165,2.26311,0.551994885,0.551995,10.56288073,9.98,9.98,10.5629,0.534153601,0.534154,0.534480237,0.53448,RA,BasketballDrive,,,,,,
507,10.0,10.0,12.72921,12.7292,16-08,FPGA,OCL-FPGA_16-08_B_Cactus_1920x1080_50_RA_32_0.out,0.79,0.785594,32,0.967911726,0.967912,3.310699066,3.3107,0.9899524,0.989952,12.729231067,11.75,11.75,12.7292,0.940011451,0.940011,0.938805737,0.938806,RA,Cactus,,,,,,
508,10.0,10.0,22.82386,22.8239,16-08,FPGA,OCL-FPGA_16-08_B_BQTerrace_1920x1080_60_LD_27_0.out,0.44,0.438138,27,1.867088368,1.86709,6.207068322,6.20707,1.78944358,1.78944,22.823873962,21.12,21.12,22.8239,1.834344467,1.83434,1.833756787,1.83376,LD,BQTerrace,,,,,,
509,10.0,10.0,5.83028,5.83028,08-08,FPGA,OCL-FPGA_08-08_B_ParkScene_1920x1080_24_RA_37_0.out,1.72,1.71518,37,0.350356472,0.350356,0.986835303,0.986835,0.338236423,0.338236,5.830292354,5.54,5.54,5.83029,0.343324277,0.343324,0.34296082,0.342961,RA,ParkScene,,,,,,
510,10.0,10.0,2.01001,2.01001,32-16,FPGA,OCL-FPGA_32-16_E_FourPeople_1280x720_60_LD_32_0.out,4.98,4.97509,32,0.132183891,0.132184,0.661223049,0.661223,0.127586302,0.127586,2.010027947,1.71,1.71,2.01003,0.125488999,0.125489,0.12360809,0.123608,LD,FourPeople,,,,,,
511,10.0,10.0,7.26763,7.26763,64-64,FPGA,OCL-FPGA_64-64_B_Cactus_1920x1080_50_RA_22_0.out,1.38,1.37596,22,0.097680989,0.097681,2.319113036,2.31911,0.097495148,0.0974951,7.267642718,5.24,5.24,7.26764,0.090023753,0.0900238,0.089719779,0.0897198,RA,Cactus,,,,,,
512,10.0,10.0,3.98792,3.98792,32-08,FPGA,OCL-FPGA_32-08_E_KristenAndSara_1280x720_60_RA_27_0.out,2.51,2.50757,27,0.258846527,0.258847,1.236804846,1.2368,0.261734912,0.261735,3.987929446,3.5,3.5,3.98793,0.251761566,0.251762,0.251638851,0.251639,RA,KristenAndSara,,,,,,
513,10.0,10.0,7.67304,7.67304,64-64,FPGA,OCL-FPGA_64-64_B_BasketballDrive_1920x1080_50_RA_22_0.out,1.3,1.30326,22,0.117368499,0.117368,2.77096745,2.77097,0.118013793,0.118014,7.673058683,5.28,5.28,7.67306,0.109101709,0.109102,0.109246616,0.109247,RA,BasketballDrive,,,,,,
514,10.0,10.0,20.47632,20.4763,64-16,FPGA,OCL-FPGA_64-16_B_Cactus_1920x1080_50_RA_27_0.out,0.49,0.488369,27,1.151575384,1.15158,9.18178172,9.18178,1.088318803,1.08832,20.476339047,14.79,14.79,20.4763,1.100150521,1.10015,1.099659976,1.09966,RA,Cactus,,,,,,
515,10.0,10.0,10.0871,10.0871,08-08,FPGA,OCL-FPGA_08-08_B_Kimono_1920x1080_24_RA_22_0.out,0.99,0.991365,22,0.567483947,0.567484,1.644581188,1.64458,0.538868272,0.538868,10.087112185,9.66,9.66,10.0871,0.552470992,0.552471,0.552073556,0.552074,RA,Kimono,,,,,,
516,10.0,10.0,2.30046,2.30046,32-08,FPGA,OCL-FPGA_32-08_E_Johnny_1280x720_60_RA_32_0.out,4.35,4.34696,32,0.132185477,0.132185,0.651584104,0.651584,0.123176325,0.123176,2.300472209,2.03,2.03,2.30047,0.128615567,0.128616,0.12815544,0.128155,RA,Johnny,,,,,,
517,10.0,10.0,16.87325,16.8732,16-08,FPGA,OCL-FPGA_16-08_B_Cactus_1920x1080_50_LD_27_0.out,0.59,0.592654,27,1.362101477,1.3621,4.686270665,4.68627,1.351489114,1.35149,16.873263497,15.64,15.64,16.8733,1.346503745,1.3465,1.34681202,1.34681,LD,Cactus,,,,,,
518,10.0,10.0,4.94131,4.94131,16-08,FPGA,OCL-FPGA_16-08_B_BasketballDrive_1920x1080_50_LD_37_0.out,2.02,2.02375,37,0.309145575,0.309146,1.082125189,1.08213,0.298484893,0.298485,4.941323123,4.68,4.68,4.94132,0.298561988,0.298562,0.297163607,0.297164,LD,BasketballDrive,,,,,,
519,10.0,10.0,0.40418,0.404185,08-08,FPGA,OCL-FPGA_08-08_E_Johnny_1280x720_60_LD_37_0.out,24.74,24.7411,37,0.003316372,0.00331637,0.010290979,0.010291,0.003429219,0.00342922,0.404198907,0.41,0.41,0.404199,0.003192201,0.0031922,0.003197851,0.00319785,LD,Johnny,,,,,,
520,10.0,10.0,1.70892,1.70892,32-08,FPGA,OCL-FPGA_32-08_E_FourPeople_1280x720_60_LD_37_0.out,5.85,5.85165,37,0.113434853,0.113435,0.558100053,0.5581,0.112699272,0.112699,1.708933642,1.46,1.46,1.70893,0.111425236,0.111425,0.111960016,0.11196,LD,FourPeople,,,,,,
521,10.0,10.0,0.46705,0.467049,08-08,FPGA,OCL-FPGA_08-08_E_FourPeople_1280x720_60_LD_37_0.out,21.41,21.411,37,0.014178377,0.0141784,0.045020221,0.0450202,0.014336896,0.0143369,0.467062248,0.45,0.45,0.467062,0.014046626,0.0140466,0.013853741,0.0138537,LD,FourPeople,,,,,,
522,10.0,10.0,1.17371,1.17371,32-32,FPGA,OCL-FPGA_32-32_E_Johnny_1280x720_60_RA_32_0.out,8.52,8.51996,32,0.034546108,0.0345461,0.272770513,0.272771,0.031273818,0.0312738,1.173726903,1.02,1.02,1.17373,0.033355594,0.0333556,0.033267642,0.0332676,RA,Johnny,,,,,,
523,10.0,10.0,32.93312,32.9331,64-16,FPGA,OCL-FPGA_64-16_B_BQTerrace_1920x1080_60_RA_22_0.out,0.3,0.303646,22,2.222805937,2.22281,10.908563926,10.9086,2.158072973,2.15807,32.933128339,27.83,27.83,32.9331,2.096436543,2.09644,2.088550459,2.08855,RA,BQTerrace,,,,,,
524,10.0,10.0,12.92646,12.9265,64-32,FPGA,OCL-FPGA_64-32_B_Cactus_1920x1080_50_RA_27_0.out,0.77,0.773607,27,0.510138214,0.510138,6.567705875,6.56771,0.510649427,0.510649,12.926477263,7.73,7.73,12.9265,0.484232187,0.484232,0.482937036,0.482937,RA,Cactus,,,,,,
525,10.0,10.0,2.50668,2.50668,32-16,FPGA,OCL-FPGA_32-16_E_FourPeople_1280x720_60_RA_32_0.out,3.99,3.98933,32,0.157454441,0.157454,0.75459693,0.754597,0.154642939,0.154643,2.506700868,2.16,2.16,2.5067,0.150435997,0.150436,0.149452201,0.149452,RA,FourPeople,,,,,,
526,10.0,10.0,2.14816,2.14816,16-08,FPGA,OCL-FPGA_16-08_E_Johnny_1280x720_60_LD_27_0.out,4.66,4.65515,27,0.140709869,0.14071,0.539720127,0.53972,0.142308434,0.142308,2.148176562,2.03,2.03,2.14818,0.137788344,0.137788,0.137900962,0.137901,LD,Johnny,,,,,,
527,10.0,10.0,22.33486,22.3349,32-16,FPGA,OCL-FPGA_32-16_B_Kimono_1920x1080_24_RA_22_0.out,0.45,0.447731,22,1.443847294,1.44385,7.751141811,7.75114,1.342413035,1.34241,22.334877436,18.61,18.61,22.3349,1.362883285,1.36288,1.358526171,1.35853,RA,Kimono,,,,,,
528,10.0,10.0,9.22822,9.22822,64-32,FPGA,OCL-FPGA_64-32_B_Cactus_1920x1080_50_LD_32_0.out,1.08,1.08363,32,0.370439417,0.370439,4.900444851,4.90044,0.38485527,0.384855,9.228237368,5.37,5.37,9.22824,0.345313457,0.345313,0.34411906,0.344119,LD,Cactus,,,,,,
